module,area,north_axis,note_index,tag,strref,name,old_world_x,old_world_y,new_world_x,new_world_y,old_px,new_px,move_px,rule,confidence,source,reason,roundtrip_px,in_bounds,key_unique
danm14ab,m14ab,0,22,SW_WAYPOINT001,33425,Path North,503.272247,131.312317,502.943522,141.918922,"367,112","367,103",4.1,transition,medium,user override,"the only exit nearby is trigger to14ae -> danm14aa (Dantooine - Courtyard), 4 px away; matched on position, not name","367,103",True,True
danm14ab,m14ab,0,23,SW_WAYPOINT001,33413,Path South,514.35199,50.5212097,511.805522,40.1486489,"377,179","375,188",9.2,transition,medium,auto,"the only exit nearby is trigger to14ce -> danm14ac (Dantooine - Grove), 5 px away; matched on position, not name; centred on its drawn transition line (5 px long) and set 4 px clear of it","375,188",True,True
danm14ac,m14ac,0,27,SW_WAYPOINT001,33425,Path North,285.484314,430.294037,279.07508,437.47017,"79,45","66,31",19.1,transition,medium,auto,"the only exit nearby is trigger to14bw -> danm14ab (Dantooine - Matale Grounds), 7 px away; matched on position, not name; centred on its drawn transition line (17 px long) and set 4 px clear of it","66,31",True,True
danm14ac,m14ac,0,28,SW_WAYPOINT001,33425,Path North,407.099609,436.566742,407.297326,442.096486,"329,33","329,22",7.6,transition,medium,user override,"the only exit nearby is trigger to14be -> danm14ab (Dantooine - Matale Grounds), 8 px away; matched on position, not name; centred on its drawn transition line (3 px long) and set 4 px clear of it; pulled 13 px onto walkable floor of m14ac_10c","329,22",True,True
danm14ac,m14ac,0,29,SW_WAYPOINT001,33413,Path South,372.878876,350.67514,371.707121,341.345598,"258,200","256,218",17.5,transition,medium,user override,"the only exit nearby is trigger to14de -> danm14ad (Dantooine - Sandral Grounds), 6 px away; matched on position, not name; centred on its drawn diagonal transition line (8 px long) and set 4 px clear of it; pulled 2 px onto walkable floor of m14ac_10d","256,218",True,True
danm14ac,m14ac,0,30,SW_WAYPOINT001,33413,Path South,280.985107,386.403809,279.07508,378.356128,"70,130","66,146",14.1,transition,medium,user override,"the only exit nearby is trigger to14dw -> danm14ad (Dantooine - Sandral Grounds), 8 px away; matched on position, not name; centred on its drawn diagonal transition line (6 px long) and set 4 px clear of it; pulled 3 px onto walkable floor of m14ac_10b","66,146",True,True
danm14ad,m14ad,0,22,mapnote,33459,Sandral Estate,336.331268,145.387039,340.299988,148.232259,"78,134","84,130",5.8,transition,high,user override,"names door dan14ad_door01 -> danm16 (Dantooine - Sandral Estate), name match 1.00; centred on its drawn diagonal transition line (6 px long) and set 4 px clear of it","84,130",True,True
danm14ad,m14ad,0,23,SW_WAYPOINT001,33460,Cave Entrance,562.570068,117.476196,560.678194,119.487097,"414,171","411,168",4.2,transition,medium,auto,"names trigger to14ae -> danm14ae (Dantooine - Crystal Cave), name match 0.50; centred on its drawn diagonal transition line (4 px long) and set 4 px clear of it","411,168",True,True
danm14ad,m14ad,0,24,SW_WAYPOINT001,33425,Path North,531.232605,152.875092,537.764252,163.361292,"367,124","377,110",17.2,transition,medium,auto,"the only exit nearby is trigger to14ce -> danm14ac (Dantooine - Grove), 4 px away; matched on position, not name; centred on its drawn diagonal transition line (11 px long) and set 4 px clear of it","377,110",True,True
danm14ad,m14ad,0,25,SW_WAYPOINT001,33425,Path North,357.586731,204.628983,358.354668,207.011742,"110,55","111,52",3.2,transition,medium,auto,"the only exit nearby is trigger to14cw -> danm14ac (Dantooine - Grove), 3 px away; matched on position, not name","111,52",True,True
danm14ae,m14ae,0,1,SW_WAYPOINT001,33461,Exit,13.5985374,151.774033,19.25,155.805879,"60,190","78,177",17.1,transition,low,user override,"the only exit nearby is trigger to14ad -> danm14ad (Dantooine - Sandral Grounds), 17 px away; matched on position, not name","78,177",True,True
danm16,m16aa,1,21,SW_WAYPOINT001,33461,Exit,45.3330536,30.6085815,45.6314448,30.5671039,"226,29","225,29",2.2,transition,medium,user override,"the only exit nearby is door dan16_door03 -> danm14ad (Dantooine - Sandral Grounds), 7 px away; matched on position, not name; centred on its drawn transition line (6 px long) and set 4 px clear of it","225,29",True,True
danm16,m16aa,1,22,SW_WAYPOINT001,33461,Exit,19.6141396,63.6265411,21,63.1723695,"325,151","320,149",6.3,transition,medium,user override,"the only exit nearby is door dan16_door04 -> danm14ad (Dantooine - Sandral Grounds), 6 px away; matched on position, not name; centred on its drawn transition line (7 px long) and set 4 px clear of it","320,149",True,True
danm16,m16aa,1,33,SW_MAPNOTE001,43297,Holding Cell,37.9189835,51.4302139,38.3716505,55.2927637,"255,106","253,120",0.0,none,n/a,user override,"already on a doorway (6 px); it marks that way through, and no room could be derived from the door, so leave it there","253,120",True,True
ebo_m12aa,m12aa,0,46,Cargo,39412,Cargo Hold,27.3722343,30.5576344,32.1463795,31.6940859,"144,172","160,168",16.5,room_centre,medium,auto,"sole note in room M12aa_01k (69 px across), only note in it","160,168",True,True
ebo_m12aa,m12aa,0,47,Cockpit,39414,Cockpit,52.7783394,80.174881,52.6941659,76.6737729,"228,17","227,28",11.0,room_centre,high,auto,"off walkable floor, nearest is room M12aa_01p (31 px across), only note in it","227,28",True,True
ebo_m12aa,m12aa,0,48,PortQuarters,39415,Crew Quarters,23.2197571,54.2395248,23.1215591,51.0703676,"131,98","131,108",10.0,room_centre,medium,auto,"sole note in room M12aa_01j (40 px across), only note in it","131,108",True,True
ebo_m12aa,m12aa,0,49,Swoop,39416,Swoop Hangar,69.9854584,27.4138718,64.168719,32.276325,"284,182","265,166",24.8,room_centre,medium,auto,"sole note in room M12aa_01e (79 px across), only note in it","265,166",True,True
ebo_m12aa,m12aa,0,50,Starboard,39415,Crew Quarters,80.764389,56.2321472,79.1678375,51.4462599,"319,92","314,107",15.8,room_centre,medium,auto,"sole note in room M12aa_01i (39 px across), only note in it","314,107",True,True
ebo_m12aa,m12aa,0,51,Engine,39417,Engine Room,49.4640312,7.27915573,49.5820031,17.6068455,"217,244","217,212",32.0,room_centre,high,user approved,"off walkable floor, nearest is room M12aa_01l (45 px across), only note in it","217,212",True,True
ebo_m12aa,m12aa,0,52,sw_exit,39418,Exit Ramp,66.9202194,50.4058647,67.2317897,48.8053767,"274,110","275,115",5.1,transition,medium,user approved,"names trigger AreaTransition -> ? (Exit Ebon Hawk), name match 0.50; centred on its drawn transition line (14 px long) and set 4 px clear of it; pulled 14 px onto walkable floor of M12aa_01d","275,115",True,True
ebo_m41aa,m12aa,0,15,cargo,39412,Cargo Hold,27.819416,31.0983524,32.1463795,31.6940859,"146,170","160,168",14.1,room_centre,medium,auto,"sole note in room M12aa_01k (69 px across), only note in it","160,168",True,True
ebo_m41aa,m12aa,0,16,portquarters,39415,Crew Quarters,21.6745911,53.2886353,23.1215591,51.0703676,"126,101","131,108",8.6,room_centre,medium,auto,"sole note in room M12aa_01j (40 px across), only note in it","131,108",True,True
ebo_m41aa,m12aa,0,17,SwoopRacer,39416,Swoop Hangar,68.7210083,26.4141407,64.168719,32.276325,"280,185","265,166",24.2,room_centre,medium,auto,"sole note in room M12aa_01e (79 px across), only note in it","265,166",True,True
ebo_m41aa,m12aa,0,18,exit,33461,Exit,66.9621277,45.197422,66.9264917,48.1623659,"274,126","274,117",9.2,transition,medium,user override,"the only exit nearby is trigger newtransition001 -> ? (Unknown World - Central Beach), 9 px away; matched on position, not name","274,117",True,True
ebo_m41aa,m12aa,0,19,SW_MAPNOTE001,39414,Cockpit,51.9131927,78.6615601,52.6941659,76.6737729,"225,22","227,28",6.3,room_centre,medium,auto,"sole note in room M12aa_01p (31 px across), only note in it","227,28",True,True
ebo_m41aa,m12aa,0,20,Starboard,39415,Crew Quarters,80.581749,51.1631241,79.1678375,51.4462599,"319,108","314,107",5.1,room_centre,medium,auto,"sole note in room M12aa_01i (39 px across), only note in it","314,107",True,True
ebo_m41aa,m12aa,0,21,SW_MAPNOTE001,39417,Engine Room,49.4663734,8.40962029,49.5820031,17.6068455,"217,241","217,212",29.0,room_centre,high,user approved,"off walkable floor, nearest is room M12aa_01l (45 px across), only note in it","217,212",True,True
end_m01aa,m01aa,3,6,SW_WAYPOINT001,34305,Bridge,34.2802582,155.6745,32.7829801,157.248936,"406,130","410,126",0.0,none,n/a,user override,"on floor of M01aa_07a, too large to centre in (86 px across)","410,126",True,True
end_m01aa,m01aa,3,7,SW_WAYPOINT001,43391,Escape Pod Access,45.0139351,120.18956,41.2723426,120.071276,"311,156","311,147",0.0,none,n/a,user override,"already on an exit (6 px); it marks that way through, so leave it there","311,147",True,True
end_m01aa,m01aa,3,18,SW_WAYPOINT001,39590,Quarters,14.9991999,21.4336128,13.3787228,23.1840418,"48,82","53,78",4.1,door_room,medium,user override,"marks a drawn green door line (11 px long); centred in the room it opens into, M01aa_01a (48 px across, the only room either side)","53,78",True,True
kas_m22aa,m22aa,0,46,SW_MAPNOTE001,33404,Ebon Hawk,54.8121414,50.9973755,56.8445186,50.1705856,"93,208","97,210",6.3,transition,high,user override,"names trigger EbonHawk -> ebo_m12aa (To the Ebon Hawk), name match 1.00; centred on its drawn transition line (9 px long) and set 4 px clear of it","97,210",True,True
kas_m22aa,m22aa,0,47,SW_MAPNOTE001,39700,To the Great Walkway,166.228363,140.869797,156.693353,135.158836,"335,26","314,38",3.2,transition,high,user override,"names door KashyyykDoor3 -> kas_m22ab (Kashyyyk - The Great Walkway), name match 1.00","314,38",True,True
kas_m22aa,m22aa,0,48,SW_MAPNOTE001,39701,Janos' Office,167.446472,78.8449326,160.374416,77.8411789,"337,152","322,154",18.4,room_centre,high,user override,"off walkable floor, nearest is room M22aa_03a (80 px across), only note in it","322,154",True,True
kas_m22ab,m22ab,0,32,SW_MAPNOTE001,39721,To the Czerka Dock,52.5129089,270.46048,48.4692277,278.380402,"85,71","82,65",2.2,transition,medium,user override,"names door KashyyykDoor3 -> kas_m22aa (Kashyyyk - Czerka Landing Port), name match 0.50; centred on its drawn transition line (6 px long) and set 4 px clear of it; pulled 3 px onto walkable floor of m22ab_05a","82,65",True,True
kas_m22ab,m22ab,0,33,SW_MAPNOTE001,39722,To Rwookrrorro Village,228.789261,313.888428,230.443587,317.721636,"232,37","233,34",3.2,transition,high,auto,"names door kas22_towndoor -> kas_m23aa (to the Village of Rwookrrorro), name match 1.00; centred on its drawn diagonal transition line (10 px long) and set 4 px clear of it; pulled 4 px onto walkable floor of m22ab_09a","233,34",True,True
kas_m22ab,m22ab,0,34,SW_MAPNOTE001,39723,Supply Station,179.975662,269.249268,178.623074,266.958754,"191,72","190,74",0.0,none,n/a,user override,"on floor of m22ab_09a, but 2 notes share that room","190,74",True,True
kas_m22ab,m22ab,0,35,SW_MAPNOTE001,39724,Basket to the Shadowlands,301.529999,97.5049438,302.751279,94.364952,"292,208","293,210",0.0,none,n/a,user override,"on floor of m22ab_12a, too large to centre in (106 px across)","293,210",True,True
kas_m23aa,m23aa,0,8,SW_MAPNOTE001,39700,To the Great Walkway,71.5530472,130.857742,73.583837,128.248481,"101,42","105,47",6.4,transition,high,user override,"names door KashyyykDoor3 -> kas_m22ab (Kashyyyk - The Great Walkway), name match 1.00; centred on its drawn diagonal transition line (14 px long) and set 4 px clear of it","105,47",True,True
kas_m23aa,m23aa,0,10,SW_MAPNOTE001,39730,Holder of the Laws,180.391647,91.1630096,178.928277,89.2818215,"317,120","314,124",4.1,object,high,user override,"names the door 'Holder of the Laws' (Door List), 4 px away, name match 1.00","314,124",True,True
kas_m23aa,m23aa,0,11,SW_MAPNOTE001,39731,Home of Woorwill,124.565742,83.7277451,128.020198,85.7393979,"206,135","213,131",8.1,transition,high,auto,"names door KashyyykDoor1 -> kas_m23ab (Kashyyyk - Woorwill's Home), name match 1.00; centred on its drawn diagonal transition line (12 px long) and set 4 px clear of it","213,131",True,True
kas_m23ab,m23ab,0,1,SW_MAPNOTE001,33461,Exit,27.8429184,13.3213787,28.6807006,15.1791678,"271,119","279,105",15.3,transition,low,user override,"the only exit nearby is door KashyyykDoor2 -> kas_m23aa (Kashyyyk - Village of Rwookrrorro), 16 px away; matched on position, not name; offset from its drawn transition line (40 px long) and set 4 px clear of it","279,105",True,True
kas_m23ac,m23ac,0,3,SW_MAPNOTE001,33461,Exit,37.5661736,14.6355362,36.7690384,16.0846152,"287,113","279,100",7.6,transition,low,user override,"the only exit nearby is door KashyyykDoor2 -> kas_m23aa (Kashyyyk - Village of Rwookrrorro), 17 px away; matched on position, not name; offset from its drawn transition line (45 px long) and set 4 px clear of it","279,100",True,True
kas_m23ad,m23ad,0,8,SW_MAPNOTE001,33461,Exit,43.9458542,20.2838707,45.1318189,21.2567171,"292,90","300,84",8.5,transition,low,user override,"the only exit nearby is door KashyyykDoor2 -> kas_m23aa (Kashyyyk - Village of Rwookrrorro), 15 px away; matched on position, not name; offset from its drawn transition line (30 px long) and set 4 px clear of it","300,84",True,True
kas_m24aa,m24aa,0,23,SW_MAPNOTE001,39782,Basket Up,68.3637848,148.274231,80.042838,151.988184,"106,129","117,126",12.0,room_centre,medium,user override,"sole note in room m24aa_02a (71 px across), only note in it","117,126",True,True
kas_m24aa,m24aa,0,24,SW_MAPNOTE001,39783,Jolee's Hut,145.285355,137.318695,151.052371,139.452752,"176,138","181,136",10.2,room_centre,medium,user override,"sole note in room m24aa_10a (79 px across), only note in it","181,136",True,True
kas_m24aa,m24aa,0,26,SW_MAPNOTE001,39785,Forcefield,340.63916,170.957672,336.342872,175.805505,"352,111","348,107",5.0,object,high,user override,"names the sound 'forcefield loop' (SoundList), 5 px away, name match 1.00","348,107",True,True
kas_m25aa,m25aa,0,31,SW_MAPNOTE001,39891,To Upper Shadowlands,184.744797,243.268646,180.22464,246.999997,"288,35","284,32",5.0,transition,high,auto,"names trigger Exit -> kas_m24aa (To the Upper Shadowlands), name match 1.00; centred on its drawn transition line (8 px long) and set 4 px clear of it","284,32",True,True
kas_m25aa,m25aa,0,34,SW_MAPNOTE001,39894,Ritual Marker,189.05867,45.5530701,186.988854,34.5626103,"292,200","290,209",9.2,room_centre,medium,auto,"sole note in room M25aa_07A (49 px across), only note in it","290,209",True,True
korr_m33aa,m33aa,0,39,k33a_map_dreexit,39910,To Korriban,243.565186,161.872147,241.769241,162.959998,"345,98","342,96",3.6,transition,medium,user override,"the only exit nearby is door kor33a_kor33b -> korr_m33ab (Korriban - Sith Academy Entrance), 3 px away; matched on position, not name; centred on its drawn diagonal transition line (10 px long) and set 4 px clear of it","342,96",True,True
korr_m33aa,m33aa,0,40,k33a_map_store,34558,Czerka Store,189.095703,184.213623,186.669238,178.608,"255,63","251,72",7.8,room_centre,medium,user override,"sole note in room M33aa_03a (37 px across), only note in it","251,72",True,True
korr_m33aa,m33aa,0,65,k33a_map_ebon,34556,To Ebon Hawk,107.852074,188.206619,110.376925,189.040002,"121,57","125,56",4.1,transition,high,auto,"names trigger k33_trg_ebonhawk -> ebo_m12aa (Ebon Hawk), name match 1.00; centred on its drawn transition line (11 px long) and set 4 px clear of it","125,56",True,True
korr_m33ab,m33ab,0,14,k33b_map_dreshda,34574,To Dreshdae,8.91146851,2.87930441,8.79220788,5.38888878,"179,153","179,148",4.1,transition,high,user override,"names door kor33b_kor33a -> korr_m33aa (Korriban - Dreshdae), name match 1.00; centred on its drawn transition line (12 px long) and set 4 px clear of it","179,148",True,True
korr_m33ab,m33ab,0,15,k33b_map_sithaca,34576,To Sith Academy,81.0619736,-4.0396986,79.3837675,-1.07777776,"323,165","320,160",4.2,transition,high,user override,"names door k33b_dor_academy -> korr_m35aa (Korriban - Sith Academy), name match 1.00; centred on its drawn transition line (12 px long) and set 4 px clear of it","320,160",True,True
korr_m34aa,m34aa,0,4,k34_map_valley,39926,To Valley,6.68578053,150.69989,11.6750004,152.66632,"112,127","117,125",4.2,transition,high,user override,"names trigger k34_trg_k36 -> korr_m36aa (Korriban - Valley of the Dark Lords), name match 1.00; centred on its drawn transition line (7 px long) and set 4 px clear of it","117,125",True,True
korr_m34aa,m34aa,0,24,k34_map_renegade,43806,Renegade Sith,111.843956,99.7686539,112.175003,105.773692,"217,174","217,168",8.0,room_centre,medium,user override,"sole note in room m34aa_04a (71 px across), only note in it","217,168",True,True
korr_m35aa,m35aa,0,1,k35_way_pcroom,34654,Bedroom,42.7199745,111.575775,42.5626524,115.438456,"141,89","141,84",7.3,room_centre,medium,user override,"sole note in room M35aa_14 (26 px across), only note in it","141,84",True,True
korr_m35aa,m35aa,0,41,k35_map_dreshdae,34574,To Dreshdae,121.717903,61.0009346,124.249394,58.2307673,"250,154","254,158",5.0,transition,low,user override,"the only exit nearby is door kor35_kor33b -> korr_m33ab (Korriban - Sith Academy Entrance), 12 px away; matched on position, not name; centred on its drawn transition line (6 px long) and set 4 px clear of it; pulled 3 px onto walkable floor of M35aa_03","254,158",True,True
korr_m35aa,m35aa,0,51,k35_map_valley,39926,To Valley,121.724289,157.423248,122.803611,162.596146,"251,30","252,23",7.1,transition,high,auto,"names door kor35_kor36 -> korr_m36aa (Korriban - Valley of the Dark Lords), name match 1.00; centred on its drawn transition line (7 px long) and set 4 px clear of it","252,23",True,True
korr_m35aa,m35aa,0,52,k35_map_duelling,39942,Dueling Room,188.095032,51.9902992,194.369872,48.9538447,"342,166","351,170",3.2,room_centre,medium,user override,"sole note in room M35aa_22 (43 px across), only note in it","351,170",True,True
korr_m35aa,m35aa,0,53,k35_map_torture,39946,Interrogation Room,184.981979,91.7505646,184.972282,98.430765,"338,115","338,106",2.8,room_centre,medium,user override,"sole note in room M35aa_21 (36 px across), only note in it","338,106",True,True
korr_m36aa,m36aa,0,30,k36_map_sithacad,34576,To Sith Academy,38.5129242,0.525375366,39.1600006,5.66003316,"183,239","184,235",5.1,transition,high,user override,"names door kor36_kor35 -> korr_m35aa (Korriban - Sith Academy), name match 1.00; centred on its drawn diagonal transition line (8 px long) and set 4 px clear of it","184,235",True,True
korr_m36aa,m36aa,0,31,k36_map_caves,34676,To Caves,58.5631332,63.228775,68.799998,64.660023,"201,186","210,185",10.8,transition,high,user override,"names trigger k36_trg_k34 -> korr_m34aa (Korriban - Shyrack Caves), name match 1.00; centred on its drawn diagonal transition line (8 px long) and set 4 px clear of it","210,185",True,True
korr_m36aa,m36aa,0,32,k36_map_final,39988,To Naga Sadow's Tomb,32.171669,253.072769,24.3400019,254.63999,"178,25","171,24",7.1,transition,high,auto,"names door kor36_kor39 -> korr_m39aa (Korriban - Tomb of Naga Sadow), name match 1.00; centred on its drawn transition line (7 px long) and set 4 px clear of it","171,24",True,True
korr_m36aa,m36aa,0,33,k36_map_second,39990,To Marka Ragnos' Tomb,27.4505882,180.172104,22.0600021,182.660003,"174,87","169,85",6.0,transition,high,user override,"names door kor36_kor38a -> korr_m38aa (Korriban - Tomb of Marka Ragnos), name match 1.00; centred on its drawn diagonal transition line (10 px long) and set 4 px clear of it","169,85",True,True
korr_m36aa,m36aa,0,34,k36_map_third,39991,To Tulak Hord's Tomb,117.244095,247.889999,123.519993,248.739991,"252,30","258,29",9.0,transition,high,user override,"names door kor36_kor38b -> korr_m38ab (Korriban - Tomb of Tulak Hord), name match 1.00; centred on its drawn transition line (8 px long) and set 4 px clear of it","258,29",True,True
korr_m37aa,m37aa,0,9,k37_map_valley,39926,To Valley,8.62365723,17.50103,8.06930674,18.4461538,"79,136","78,134",0.0,transition,high,user override,"names door k37_door_valley -> korr_m36aa (Korriban - Valley of the Dark Lords), name match 1.00; centred on its drawn transition line (8 px long) and set 4 px clear of it","78,134",True,True
korr_m37aa,m37aa,0,12,k37_map_sarc,40008,Sith Sarcophagus,146.031372,23.4254932,142.261386,23.3538454,"380,123","372,123",0.0,clamp_to_floor,medium,user override,off walkable floor; pulled onto nearest floor of M37aa_12 (room too large to centre in),"372,123",True,True
korr_m38aa,m38ab,0,5,k38a_map_valley,39926,To Valley,13.2981415,74.555481,13.3593475,75.8580647,"48,123","48,121",3.2,transition,high,user override,"names door kor38a_kor36 -> korr_m36aa (Korriban - Valley of the Dark Lords), name match 1.00; centred on its drawn transition line (8 px long) and set 4 px clear of it","48,121",True,True
korr_m38aa,m38ab,0,9,k38a_map_sarcoph,40008,Sith Sarcophagus,149.857773,74.6092148,149.276267,76.3935485,"379,123","378,120",0.0,none,n/a,user override,"already on a doorway (6 px); it marks that way through, and no room could be derived from the door, so leave it there","378,120",True,True
korr_m38ab,m38aa,0,13,k38b_map_valley,39926,To Valley,8.89037323,54.5649223,10.059091,55.5,"44,112","47,110",4.2,transition,high,user override,"names door kor38b_kor36 -> korr_m36aa (Korriban - Valley of the Dark Lords), name match 1.00; centred on its drawn transition line (11 px long) and set 4 px clear of it","47,110",True,True
korr_m38ab,m38aa,0,16,k38b_map_sarc,40008,Sith Sarcophagus,147.751923,74.4128265,148.977838,73.634784,"385,65","388,67",0.0,none,n/a,user override,"already on a doorway (1 px); it marks that way through, and no room could be derived from the door, so leave it there","388,67",True,True
korr_m39aa,m39aa,3,13,k39_map_valley,39926,To Valley,8.52714539,107.092384,9.08214174,108.53505,"219,30","221,31",8.2,transition,high,user override,"names door kor39_kor36 -> korr_m36aa (Korriban - Valley of the Dark Lords), name match 1.00; centred on its drawn diagonal transition line (5 px long) and set 4 px clear of it","221,31",True,True
korr_m39aa,m39aa,3,19,k39_map_starmap,40066,Star Map,129.76123,107.42012,127.925004,108.53505,"219,222","221,219",1.0,object,high,user override,"names the sound 'star map zzzzz' (SoundList), 1 px away, name match 1.00","221,219",True,True
lev_m40aa,m40aa,0,37,SW_MAPNOTE001,40105,Elevator,186.640945,78.5432587,179.167997,81.3200012,"394,132","379,127",13.0,object,medium,user override,"names the door 'Elevator' (Door List), 13 px away, name match 1.00","379,127",True,True
lev_m40aa,m40aa,0,81,lev40_mnbarracks2,40879,Barracks,103.962982,28.0872116,105.373998,27.3799728,"229,219","232,220",2.0,room_centre,medium,user override,"sole note in room M40aa_11a (42 px across), only note in it","232,220",True,True
lev_m40aa,m40aa,0,82,lev40_mncell2,44173,Cell Block,131.549713,44.0536766,132.481998,43.6199814,"284,191","286,192",0.0,room_centre,medium,user override,"sole note in room M40aa_18c (50 px across), only note in it","286,192",True,True
lev_m40aa,m40aa,0,83,lev40_mndroid,44174,Droid Maintenance,63.4722137,94.0869446,63.7079991,99.3000107,"149,105","149,96",1.0,room_centre,medium,user override,"sole note in room M40aa_00b (39 px across), only note in it","149,96",True,True
lev_m40aa,m40aa,0,84,lev40_mnmedical,44175,Medical,65.1153412,61.8872566,64.6918083,63.8531908,"152,161","151,157",4.1,room_centre,medium,auto,"sole note in room M40aa_00a (39 px across), only note in it","151,157",True,True
lev_m40ab,m40ab,0,19,SW_MAPNOTE001,40105,Elevator,12.5119114,54.4334717,20.2794109,55.5500007,"46,130","67,127",18.1,object,medium,user override,"names the door 'Elevator' (Door List), 18 px away, name match 1.00","67,127",True,True
lev_m40ab,m40ab,0,20,lev40_mndroid,40102,Droid Bay,53.3912926,33.1839676,54.8460613,34.6624591,"157,184","161,180",5.7,room_centre,medium,auto,"sole note in room M40ab_17a (74 px across), only note in it","161,180",True,True
lev_m40ab,m40ab,0,22,SW_MAPNOTE001,40114,To Bridge,138.909103,54.6417542,138.044124,56.3334958,"389,129","387,125",2.2,transition,high,user override,"names door lev40_bridgedoor -> lev_m40ad (Leviathan - Bridge), name match 1.00; centred on its drawn transition line (16 px long) and set 4 px clear of it","387,125",True,True
lev_m40ab,m40ab,0,23,SW_MAPNOTE001,40115,To Bridge Storage,122.344185,72.7147903,122.95552,72.7868942,"344,83","346,83",4.5,transition,high,user override,"names door lev40_storage -> lev_m40ad (Leviathan - Bridge), name match 1.00; centred on its drawn transition line (12 px long) and set 4 px clear of it","346,83",True,True
lev_m40ab,m40ab,0,57,lev40_mncentral1,44301,Central Corridor,75.1441803,90.4568787,74.7455907,90.4155354,"216,38","215,38",0.0,none,n/a,user override,"on floor of M40ab_03b, too large to centre in (112 px across)","215,38",True,True
lev_m40ab,m40ab,0,58,lev40_mncentral2,44301,Central Corridor,75.3343506,19.0950527,74.3775759,19.1174756,"217,220","214,220",0.0,none,n/a,user override,"on floor of M40ab_04b, too large to centre in (82 px across)","214,220",True,True
lev_m40ac,m40ac,0,16,SW_MAPNOTE001,40105,Elevator,12.5704174,154.499725,10.6932038,156.914289,"50,52","48,49",9.1,object,high,user override,"names the door 'Elevator' (Door List), 9 px away, name match 1.00","48,49",True,True
lev_m40ac,m40ac,0,17,SW_MAPNOTE001,40126,Hangar Control,124.939407,152.287247,121.442714,146.421431,"200,55","195,62",8.0,room_centre,medium,user override,"sole note in room M40ac_32a (69 px across), only note in it","195,62",True,True
